kind,volumeInfo,searchInfo,saleInfo,etag,accessInfo,id,selfLink
books#volume,"{u'publisher': u'Random House', u'description': u'An irresistible anthology on our feline friends, from the greatest magazine in the world. After the wonderful The Big New Yorker Book of Dogs comes the equivalent for cat lovers. From the greatest magazine in the world, The Big New Yorker Books of Cats is an irresistible anthology of long-form essays, short humour pieces, poems, fiction, and cartoons. For both fans of the New Yorker and fans of cats, this anthology is a real treasure and includes prestigious contributors such as John Updike, Ted Hughes and Roald Dahl. With a bold, beautifully designed package, this is the must-have book for cat lovers of every persuasion.', u'language': u'en', u'publishedDate': u'2013-10-17', u'readingModes': {u'text': True, u'image': False}, u'previewLink': u'http://books.google.com/books?id=PYBQQKr-Ct8C&dq=cats&hl=&cd=42&source=gbs_api', u'title': u'The Big New Yorker Book of Cats', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/The_Big_New_Yorker_Book_of_Cats.html?hl=&id=PYBQQKr-Ct8C', u'pageCount': 352, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'preview-1.0.0', u'industryIdentifiers': [{u'identifier': u'1448151236', u'type': u'ISBN_10'}, {u'identifier': u'9781448151233', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=PYBQQKr-Ct8C&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=PYBQQKr-Ct8C&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'To be Confirmed'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=PYBQQKr-Ct8C&dq=cats&hl=&source=gbs_api', u'categories': [u'Literary Collections'], u'averageRating': 5.0}","{u'textSnippet': u'With a bold, beautifully designed package, this is the must-have book for cat lovers of every persuasion.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",gfGYa4V2+0c,"{u'webReaderLink': u'http://play.google.com/books/reader?id=PYBQQKr-Ct8C&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",PYBQQKr-Ct8C,https://www.googleapis.com/books/v1/volumes/PYBQQKr-Ct8C
books#volume,"{u'publisher': u'Sterling Publishing Company, Inc.', u'subtitle': u'500 Questions Answered', u'description': u'Cat lovers will appreciate the latest expert answers to over 500 questions about their pets, such as: What makes cats so different temperamentally from dogs? Why are cats territorial? Why are cats feature so prominently in religion and superstition? What accounts for the difference between day and night behavior? Along with the feline facts comes a dream portrait gallery featuring hundreds of photos of award-winners, chosen by a respected international judge. The accompanying text details the history, physical characteristics, personalities, and special features of each breed. Other candid photos show cats with their kittens, striking poses, jumping, playing, or just looking spoiled in the arms of their adoring owners.', u'language': u'en', u'publishedDate': u'2005', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=A1VRa4_MI6kC&dq=cats&hl=&cd=43&source=gbs_api', u'title': u'Cats', u'printType': u'BOOK', u'pageCount': 256, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'1.1.1.0.preview.0', u'industryIdentifiers': [{u'identifier': u'0600611795', u'type': u'ISBN_10'}, {u'identifier': u'9780600611790', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=A1VRa4_MI6kC&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=A1VRa4_MI6kC&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'David Sands'], u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=A1VRa4_MI6kC&dq=cats&hl=&source=gbs_api', u'categories': [u'Pets'], u'canonicalVolumeLink': u'https://books.google.com/books/about/Cats.html?hl=&id=A1VRa4_MI6kC'}",{u'textSnippet': u'Why are cats territorial? Why are cats feature so prominently in religion and superstition? What accounts for the difference between day and night behavior?'},"{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",cx5HzjCvnqo,"{u'webReaderLink': u'http://play.google.com/books/reader?id=A1VRa4_MI6kC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",A1VRa4_MI6kC,https://www.googleapis.com/books/v1/volumes/A1VRa4_MI6kC
books#volume,"{u'publisher': u'Sterling Publishing Company', u'description': u""Whether they're longhaired or short, affable or aloof, we love our playful and cuddly cats. This portrait gallery features hundreds of photographs and more than 40 breeds, each chosen by the respected judge of many international cat shows as superb examples of their type. Insightful text accompanies the photos, with information on the history, physical characteristics and personalities, and special features of each breed. You'll see cats with eyes like emeralds and fur like silk, rare breeds like the hairless Sphinx, the adorable Scottish Fold, and the Japanese Bobtail, as well as such well-known types as the Maine Coon, European Shorthair, and of course the spectacular Siamese and exotic Persians. The portraits show cats with their kittens, striking poses, jumping and playing, or just laying about looking beautiful in the arms of their adoring owners. If you love cats, and we know you do, then this is your photo collection."", u'language': u'en', u'publishedDate': u'2003', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=A86Y45UOoJoC&dq=cats&hl=&cd=44&source=gbs_api', u'title': u'Cats', u'printType': u'BOOK', u'pageCount': 374, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'1.6.2.0.preview.0', u'industryIdentifiers': [{u'identifier': u'0760747156', u'type': u'ISBN_10'}, {u'identifier': u'9780760747155', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=A86Y45UOoJoC&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=A86Y45UOoJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'Yann Arthus-Bertrand', u'Dani\xe8le Laruelle'], u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=A86Y45UOoJoC&dq=cats&hl=&source=gbs_api', u'categories': [u'Photography'], u'canonicalVolumeLink': u'https://books.google.com/books/about/Cats.html?hl=&id=A86Y45UOoJoC'}","{u'textSnippet': u'The portraits show cats with their kittens, striking poses, jumping and playing, or just laying about looking beautiful in the arms of their adoring owners. If you love cats, and we know you do, then this is your photo collection.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",Q4h1P/FONRk,"{u'webReaderLink': u'http://play.google.com/books/reader?id=A86Y45UOoJoC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'NONE'}",A86Y45UOoJoC,https://www.googleapis.com/books/v1/volumes/A86Y45UOoJoC
books#volume,"{u'publisher': u'Sourcebooks, Inc.', u'description': u'This collection of comics culled from Hollander\'s popular strip ""Sylvia"" features cartoon cats, quotes about cats from the great thinkers of the world, kitty delights, tasty tidbits, and Nicole\'s uniquely acerbic directions on caring for a ""fat cat"". Full color.', u'language': u'en', u'publishedDate': u'1998', u'readingModes': {u'text': False, u'image': True}, u'previewLink': u'http://books.google.com/books?id=QCoCVaiGxfIC&printsec=frontcover&dq=cats&hl=&cd=45&source=gbs_api', u'title': u""My Cat's Not Fat, He's Just Big-Boned"", u'printType': u'BOOK', u'pageCount': 111, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'0.0.1.0.preview.1', u'industryIdentifiers': [{u'identifier': u'1887166432', u'type': u'ISBN_10'}, {u'identifier': u'9781887166430', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=QCoCVaiGxfIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=QCoCVaiGxfIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Nicole Hollander'], u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=QCoCVaiGxfIC&dq=cats&hl=&source=gbs_api', u'categories': [u'Humor'], u'canonicalVolumeLink': u'https://books.google.com/books/about/My_Cat_s_Not_Fat_He_s_Just_Big_Boned.html?hl=&id=QCoCVaiGxfIC'}","{u'textSnippet': u'This collection of comics culled from Hollander&#39;s popular strip &quot;Sylvia&quot; features cartoon cats, quotes about cats from the great thinkers of the world, kitty delights, tasty tidbits, and Nicole&#39;s uniquely acerbic directions on caring for a  ...'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",Xxr4FtiKz9A,"{u'webReaderLink': u'http://play.google.com/books/reader?id=QCoCVaiGxfIC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'SAMPLE'}",QCoCVaiGxfIC,https://www.googleapis.com/books/v1/volumes/QCoCVaiGxfIC
books#volume,"{u'publisher': u'Conari Press', u'subtitle': u'Nap, Do Nothing and Stretch Your Way to a Blissful Life', u'description': u'Garrison Keillor once said that ""cats show us that not everything in nature has a purpose."" The Way of the Cat, however, shows how cats may be in our lives to help us follow our bliss. Iggy, Isabel, and Inky are three cats that have shown author Dana Kramer-Rolls how to get in touch with her inner cat--and discover the secrets of a blissful life, which include:* Stretching all over is one of life\'s pure and simple pleasures.* Doing nothing well is a feline art form anyone can practice.* We can all just get along when we live together well. Kramer-Rolls\'s philosophy is simple: By ""being as simple and direct as our cats, we can achieve a \'higher\' or at least more natural and less-stressed state. Get involved with your cats. Their wisdom is now open to you, and you can learn everything they have to teach."" The funny and surprising Way of the Cat guides readers through the days and lives of Kramer-Rolls\'s cats and teaches them the ways of feline wisdom:* Learn to move silently and sleep deeply, as long as necessary.* Exercise by doing the ""crescent moon stretch"" and indulge in the fun of rolling around on the floor.* Practice feline empathy--and find out how to heal the world.* Celebrate bliss. The Way of the Cat is packed with fun tips, exercises, cat stories, and food for thought--all drawn from the blissful lives cats lead every day.', u'language': u'en', u'publishedDate': u'2004-06-15', u'readingModes': {u'text': True, u'image': True}, u'previewLink': u'http://books.google.com/books?id=xDyfK7_EVk0C&printsec=frontcover&dq=cats&hl=&cd=46&source=gbs_api', u'title': u'Way of the Cat', u'printType': u'BOOK', u'pageCount': 176, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'2.8.6.0.preview.3', u'industryIdentifiers': [{u'identifier': u'1609256921', u'type': u'ISBN_10'}, {u'identifier': u'9781609256920', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=xDyfK7_EVk0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=xDyfK7_EVk0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Dana Kramer-Rolls'], u'canonicalVolumeLink': u'https://market.android.com/details?id=book-xDyfK7_EVk0C', u'allowAnonLogging': False, u'infoLink': u'https://play.google.com/store/books/details?id=xDyfK7_EVk0C&source=gbs_api', u'categories': [u'Self-Help'], u'panelizationSummary': {u'containsEpubBubbles': False, u'containsImageBubbles': False}}","{u'textSnippet': u'&quot; The funny and surprising Way of the Cat guides readers through the days and lives of Kramer-Rolls&#39;s cats and teaches them the ways of feline wisdom:* Learn to move silently and sleep deeply, as long as necessary.* Exercise by doing the  ...'}","{u'country': u'US', u'retailPrice': {u'amount': 9.99, u'currencyCode': u'USD'}, u'isEbook': True, u'offers': [{u'retailPrice': {u'currencyCode': u'USD', u'amountInMicros': 9990000.0}, u'giftable': True, u'listPrice': {u'currencyCode': u'USD', u'amountInMicros': 14950000.0}, u'finskyOfferType': 1}], u'saleability': u'FOR_SALE', u'buyLink': u'https://play.google.com/store/books/details?id=xDyfK7_EVk0C&rdid=book-xDyfK7_EVk0C&rdot=1&source=gbs_api', u'listPrice': {u'amount': 14.95, u'currencyCode': u'USD'}}",Hr4EFtpXS6A,"{u'webReaderLink': u'http://play.google.com/books/reader?id=xDyfK7_EVk0C&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': True, u'acsTokenLink': u'http://books.google.com/books/download/Way_of_the_Cat-sample-pdf.acsm?id=xDyfK7_EVk0C&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api'}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': True, u'acsTokenLink': u'http://books.google.com/books/download/Way_of_the_Cat-sample-epub.acsm?id=xDyfK7_EVk0C&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api'}, u'accessViewStatus': u'SAMPLE'}",xDyfK7_EVk0C,https://www.googleapis.com/books/v1/volumes/xDyfK7_EVk0C
books#volume,"{u'publisher': u'Harper Collins', u'description': u""Hear the stories of the great warriors as they've never been told before! Cats of the Clans is chock-full of visual treats and captivating details, including full-color illustrations and in-depth biographies of important cats\u2014from fierce Clan leaders to wise medicine cats to the most mischievous kits, as well as loners, rogues, and kittypets. This collectible guide is a great introduction to the Warriors series for new fans and is indispensable for those already hooked!"", u'language': u'en', u'publishedDate': u'2009-10-06', u'readingModes': {u'text': True, u'image': False}, u'previewLink': u'http://books.google.com/books?id=i5PTBqxDO4cC&printsec=frontcover&dq=cats&hl=&cd=47&source=gbs_api', u'infoLink': u'https://play.google.com/store/books/details?id=i5PTBqxDO4cC&source=gbs_api', u'title': u'Warriors: Cats of the Clans', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://market.android.com/details?id=book-i5PTBqxDO4cC', u'pageCount': 112, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'0.2.3.0.preview.2', u'industryIdentifiers': [{u'identifier': u'9780061973697', u'type': u'ISBN_13'}, {u'identifier': u'0061973696', u'type': u'ISBN_10'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=i5PTBqxDO4cC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=i5PTBqxDO4cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Erin Hunter'], u'ratingsCount': 13, u'allowAnonLogging': True, u'panelizationSummary': {u'containsEpubBubbles': False, u'containsImageBubbles': False}, u'categories': [u'Juvenile Fiction'], u'averageRating': 4.5}",{u'textSnippet': u'This collectible guide is a great introduction to the Warriors series for new fans and is indispensable for those already hooked!'},"{u'country': u'US', u'retailPrice': {u'amount': 9.99, u'currencyCode': u'USD'}, u'isEbook': True, u'offers': [{u'retailPrice': {u'currencyCode': u'USD', u'amountInMicros': 9990000.0}, u'giftable': True, u'listPrice': {u'currencyCode': u'USD', u'amountInMicros': 9990000.0}, u'finskyOfferType': 1}], u'saleability': u'FOR_SALE', u'buyLink': u'https://play.google.com/store/books/details?id=i5PTBqxDO4cC&rdid=book-i5PTBqxDO4cC&rdot=1&source=gbs_api', u'listPrice': {u'amount': 9.99, u'currencyCode': u'USD'}}",WRrH9evxBhY,"{u'webReaderLink': u'http://play.google.com/books/reader?id=i5PTBqxDO4cC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED_FOR_ACCESSIBILITY', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': True, u'acsTokenLink': u'http://books.google.com/books/download/Warriors_Cats_of_the_Clans-sample-epub.acsm?id=i5PTBqxDO4cC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api'}, u'accessViewStatus': u'SAMPLE'}",i5PTBqxDO4cC,https://www.googleapis.com/books/v1/volumes/i5PTBqxDO4cC
books#volume,"{u'publisher': u'North Atlantic Books', u'subtitle': u'Small Doses for Small Animals', u'description': u""In this book, Dr. Hamilton carefully and clearly lays down the essential knowledge needed to use homeopathy successfully. To read this book is to prepare you to help your animal with the many day to day vicissitudes of life...take some time, read this book carefully, and learn of one of the greatest discoveries in the history of medicine. We are fortunate to have a healer of Dr. Hamilton's stature take us on this journey. -From the Foreword by Richarad Pitcairn D.V.M., PhD"", u'language': u'en', u'publishedDate': u'1999', u'readingModes': {u'text': False, u'image': False}, u'previewLink': u'http://books.google.com/books?id=nwQ3TvOMWxwC&printsec=frontcover&dq=cats&hl=&cd=48&source=gbs_api', u'title': u'Homeopathic Care for Cats and Dogs', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Homeopathic_Care_for_Cats_and_Dogs.html?hl=&id=nwQ3TvOMWxwC', u'pageCount': 482, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'preview-1.0.0', u'industryIdentifiers': [{u'identifier': u'155643295X', u'type': u'ISBN_10'}, {u'identifier': u'9781556432958', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=nwQ3TvOMWxwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=nwQ3TvOMWxwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Donald Hamilton'], u'ratingsCount': 4, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=nwQ3TvOMWxwC&dq=cats&hl=&source=gbs_api', u'categories': [u'Health & Fitness'], u'averageRating': 5.0}","{u'textSnippet': u'In this book, Dr. Hamilton carefully and clearly lays down the essential knowledge needed to use homeopathy successfully.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",EZOrGlc57Zw,"{u'webReaderLink': u'http://play.google.com/books/reader?id=nwQ3TvOMWxwC&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'SAMPLE'}",nwQ3TvOMWxwC,https://www.googleapis.com/books/v1/volumes/nwQ3TvOMWxwC
books#volume,"{u'publisher': u'Canongate Books', u'description': u""'A cat is only ITSELF, representative of the strong forces of life that won't let go' For Charles Bukowski there was something majestic and elemental about cats. He considered them to be sentient beings, whose searing gaze could penetrate deep into our being. Cats see into us; they are on to something. An illuminating portrait of one very special writer and a lifelong relationship with the animals he considered his most profound teachers, On Cats brings together Bukowski's reflections on the ruthless, resilient, indigent and endearing creatures he so admired."", u'language': u'en', u'publishedDate': u'2015-11-05', u'readingModes': {u'text': True, u'image': False}, u'previewLink': u'http://books.google.com/books?id=y0TGBwAAQBAJ&dq=cats&hl=&cd=49&source=gbs_api', u'title': u'On Cats', u'printType': u'BOOK', u'maturityRating': u'NOT_MATURE', u'contentVersion': u'1.5.5.0.preview.2', u'industryIdentifiers': [{u'identifier': u'9781782117261', u'type': u'ISBN_13'}, {u'identifier': u'1782117261', u'type': u'ISBN_10'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=y0TGBwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=y0TGBwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api'}, u'authors': [u'Charles Bukowski'], u'canonicalVolumeLink': u'https://books.google.com/books/about/On_Cats.html?hl=&id=y0TGBwAAQBAJ', u'allowAnonLogging': True, u'infoLink': u'http://books.google.com/books?id=y0TGBwAAQBAJ&dq=cats&hl=&source=gbs_api', u'categories': [u'Literary Collections'], u'panelizationSummary': {u'containsEpubBubbles': False, u'containsImageBubbles': False}}",{u'textSnippet': u'On Cats gives an illuminating portrait of one very special writer and a lifelong relationship with the animals he considered his most profound teachers.'},"{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",LglSl4eO1VY,"{u'webReaderLink': u'http://play.google.com/books/reader?id=y0TGBwAAQBAJ&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': False, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': True}, u'quoteSharingAllowed': False, u'viewability': u'NO_PAGES', u'epub': {u'isAvailable': True}, u'accessViewStatus': u'NONE'}",y0TGBwAAQBAJ,https://www.googleapis.com/books/v1/volumes/y0TGBwAAQBAJ
books#volume,"{u'publisher': u'David & Charles', u'description': u'World cat expert Roger Tabor reveals how you can learn to really feel how your cat thinks and behaves. He explains behaviours such as hunting and mating, and also looks at behavioural problems and how to cure them. This book is a real insight into what makes a cat tick, and every owner will benefit from the consequent closer relationship with their feline companion.', u'language': u'en', u'publishedDate': u'2003-04-30', u'readingModes': {u'text': False, u'image': True}, u'previewLink': u'http://books.google.com/books?id=7-PDwgJHVS8C&printsec=frontcover&dq=cats&hl=&cd=50&source=gbs_api', u'title': u'Understanding Cat Behavior', u'printType': u'BOOK', u'canonicalVolumeLink': u'https://books.google.com/books/about/Understanding_Cat_Behavior.html?hl=&id=7-PDwgJHVS8C', u'pageCount': 144, u'maturityRating': u'NOT_MATURE', u'contentVersion': u'2.0.0.0.preview.1', u'industryIdentifiers': [{u'identifier': u'0715315897', u'type': u'ISBN_10'}, {u'identifier': u'9780715315897', u'type': u'ISBN_13'}], u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=7-PDwgJHVS8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=7-PDwgJHVS8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Roger Tabor'], u'ratingsCount': 1, u'allowAnonLogging': False, u'infoLink': u'http://books.google.com/books?id=7-PDwgJHVS8C&dq=cats&hl=&source=gbs_api', u'categories': [u'Pets'], u'averageRating': 5.0}","{u'textSnippet': u'This book is a real insight into what makes a cat tick, and every owner will benefit from the consequent closer relationship with their feline companion.'}","{u'country': u'US', u'saleability': u'NOT_FOR_SALE', u'isEbook': False}",4mmmqu8MmPQ,"{u'webReaderLink': u'http://play.google.com/books/reader?id=7-PDwgJHVS8C&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED', u'pdf': {u'isAvailable': True, u'acsTokenLink': u'http://books.google.com/books/download/Understanding_Cat_Behavior-sample-pdf.acsm?id=7-PDwgJHVS8C&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api'}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': False}, u'accessViewStatus': u'SAMPLE'}",7-PDwgJHVS8C,https://www.googleapis.com/books/v1/volumes/7-PDwgJHVS8C
books#volume,"{u'subtitle': u'A Magical Cats Mystery', u'pageCount': 336, u'panelizationSummary': {u'containsEpubBubbles': False, u'containsImageBubbles': False}, u'previewLink': u'http://books.google.com/books?id=sx1QZlun7o8C&printsec=frontcover&dq=cats&hl=&cd=51&source=gbs_api', u'contentVersion': u'1.5.5.0.preview.2', u'industryIdentifiers': [{u'identifier': u'9781101612576', u'type': u'ISBN_13'}, {u'identifier': u'1101612576', u'type': u'ISBN_10'}], u'canonicalVolumeLink': u'https://market.android.com/details?id=book-sx1QZlun7o8C', u'description': u'Kathleen Paulson enjoys her life as a small-town librarian with two extraordinary cats, Owen and Hercules, who provide companionship during the quiet times and have a remarkable talent for sleuthing when murder disturbs the peace.... The local businesses of Mayville Heights hope to convince Chicago-based company Legacy Tours to sell a vacation package for their town. Legacy Tours partner Mike Glazer grew up in Mayville Heights, but he\u2019s no longer the small-town boy people once knew. Even the local bootlegger has an issue with the bossy loudmouth Mike has become\u2014until someone shuts him up for good. When Kathleen discovers Mike\u2019s body on the boardwalk, she can\u2019t help but get involved in the investigation\u2014even if her beau, Detective Marcus Gordon, would rather she didn\u2019t. Now, with a little help from Owen and Hercules, it\u2019s up to Kathleen to make sure the killer is booked for an extended stay in prison before someone else takes a permanent vacation.', u'publishedDate': u'2013-02-05', u'imageLinks': {u'smallThumbnail': u'http://books.google.com/books/content?id=sx1QZlun7o8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api', u'thumbnail': u'http://books.google.com/books/content?id=sx1QZlun7o8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api'}, u'authors': [u'Sofie Kelly'], u'categories': [u'Fiction'], u'publisher': u'Penguin', u'language': u'en', u'readingModes': {u'text': True, u'image': False}, u'allowAnonLogging': True, u'title': u'Cat Trick', u'printType': u'BOOK', u'maturityRating': u'NOT_MATURE', u'averageRating': 3.5, u'infoLink': u'https://play.google.com/store/books/details?id=sx1QZlun7o8C&source=gbs_api', u'ratingsCount': 6}","{u'textSnippet': u'Kathleen Paulson enjoys her life as a small-town librarian with two extraordinary cats, Owen and Hercules, who provide companionship during the quiet times and have a remarkable talent for sleuthing when murder disturbs the peace.'}","{u'country': u'US', u'retailPrice': {u'amount': 7.99, u'currencyCode': u'USD'}, u'isEbook': True, u'offers': [{u'retailPrice': {u'currencyCode': u'USD', u'amountInMicros': 7990000.0}, u'giftable': True, u'listPrice': {u'currencyCode': u'USD', u'amountInMicros': 7990000.0}, u'finskyOfferType': 1}], u'saleability': u'FOR_SALE', u'buyLink': u'https://play.google.com/store/books/details?id=sx1QZlun7o8C&rdid=book-sx1QZlun7o8C&rdot=1&source=gbs_api', u'listPrice': {u'amount': 7.99, u'currencyCode': u'USD'}}",rI7tttJqs0E,"{u'webReaderLink': u'http://play.google.com/books/reader?id=sx1QZlun7o8C&hl=&printsec=frontcover&output=reader&source=gbs_api', u'publicDomain': False, u'embeddable': True, u'country': u'US', u'textToSpeechPermission': u'ALLOWED_FOR_ACCESSIBILITY', u'pdf': {u'isAvailable': False}, u'quoteSharingAllowed': False, u'viewability': u'PARTIAL', u'epub': {u'isAvailable': True, u'acsTokenLink': u'http://books.google.com/books/download/Cat_Trick-sample-epub.acsm?id=sx1QZlun7o8C&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api'}, u'accessViewStatus': u'SAMPLE'}",sx1QZlun7o8C,https://www.googleapis.com/books/v1/volumes/sx1QZlun7o8C
